analysis,analysis_name,analysis_task_index,run_id,established_products,launch_products,decline_products,compete_products,established_demand,launch_demand,compete_demand,profit_established,profit_launch,profit_compete,probability_launch,availability,analysis11_mode,n_scenarios_sampled,seed,capacity_seed,evaluation_include_no_launch,solver_threads,time_limit_multi,time_limit_single,time_limit_long,time_limit_evaluation,multi_profit,single_profit,long_profit,n_arcs_multi,n_arcs_single,n_arcs_long,multi_machines,single_machines,n_machines_long,VMPSP,VMPLC,percent_vmpsp,percent_vmplc,planning_scenarios,evaluation_scenarios,status,runtime_seconds,error_type,error_message
11,Product-mix + seven-factor full factorial design,78,79,4,0,0,0,15,60,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,30.27984947094228,,
11,Product-mix + seven-factor full factorial design,79,80,4,0,0,0,15,60,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,29.303221354959533,,
11,Product-mix + seven-factor full factorial design,80,81,4,0,0,0,30,60,10,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,12.217186369001864,,
11,Product-mix + seven-factor full factorial design,81,82,4,0,0,0,30,60,10,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,12.53484705707524,,
11,Product-mix + seven-factor full factorial design,82,83,4,0,0,0,30,60,10,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,11.866776259965263,,
11,Product-mix + seven-factor full factorial design,83,84,4,0,0,0,30,60,10,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,11.921976835932584,,
11,Product-mix + seven-factor full factorial design,84,85,4,0,0,0,30,60,10,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.650875515071675,,
11,Product-mix + seven-factor full factorial design,85,86,4,0,0,0,30,60,10,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.54648644500412,,
11,Product-mix + seven-factor full factorial design,86,87,4,0,0,0,30,60,10,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.802160029066728,,
11,Product-mix + seven-factor full factorial design,87,88,4,0,0,0,30,60,10,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.80453376902733,,
11,Product-mix + seven-factor full factorial design,88,89,4,0,0,0,30,60,10,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,12.356194286956452,,
11,Product-mix + seven-factor full factorial design,89,90,4,0,0,0,30,60,10,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,12.030582492006944,,
11,Product-mix + seven-factor full factorial design,90,91,4,0,0,0,30,60,10,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,12.88678971293848,,
11,Product-mix + seven-factor full factorial design,91,92,4,0,0,0,30,60,10,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,12.217675013002008,,
11,Product-mix + seven-factor full factorial design,92,93,4,0,0,0,30,60,10,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048442,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.8340558212367,467.4422659683624,0.1217055107760831,0.1135819003287185,40,81,success,8.81174435291905,,
11,Product-mix + seven-factor full factorial design,93,94,4,0,0,0,30,60,10,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,10.029014838975854,,
11,Product-mix + seven-factor full factorial design,94,95,4,0,0,0,30,60,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,10.091677855001764,,
11,Product-mix + seven-factor full factorial design,95,96,4,0,0,0,30,60,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.572045785025692,,
11,Product-mix + seven-factor full factorial design,96,97,4,0,0,0,15,60,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,111470.65403868872,99930.61964724991,92097.13338372702,8,5,8,4,3,4,11540.034391438792,19373.5206549617,11.54804646681321,21.035964902665334,40,81,success,28.14622405008413,,
11,Product-mix + seven-factor full factorial design,97,98,4,0,0,0,15,60,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,111470.65403868872,99930.61964724991,92097.13338372702,8,5,8,4,3,4,11540.034391438792,19373.5206549617,11.54804646681321,21.035964902665334,40,81,success,28.212138143950146,,
11,Product-mix + seven-factor full factorial design,98,99,4,0,0,0,15,60,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,111470.65403868872,99930.61964724991,92097.13338372702,8,5,8,4,3,4,11540.034391438792,19373.5206549617,11.54804646681321,21.035964902665334,40,81,success,28.513547034934163,,
11,Product-mix + seven-factor full factorial design,99,100,4,0,0,0,15,60,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,111470.65403868872,99930.61964724991,92097.13338372702,8,5,8,4,3,4,11540.034391438792,19373.5206549617,11.54804646681321,21.035964902665334,40,81,success,29.63675967103336,,
11,Product-mix + seven-factor full factorial design,100,101,4,0,0,0,15,60,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,32.472132939030416,,
11,Product-mix + seven-factor full factorial design,101,102,4,0,0,0,15,60,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,29.620671703014523,,
11,Product-mix + seven-factor full factorial design,102,103,4,0,0,0,15,60,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,33.19993380794767,,
11,Product-mix + seven-factor full factorial design,103,104,4,0,0,0,15,60,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,33.07120774593204,,
11,Product-mix + seven-factor full factorial design,104,105,4,0,0,0,15,60,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,111470.65403868872,99930.61964724991,92097.13338372702,8,5,8,4,3,4,11540.034391438792,19373.5206549617,11.54804646681321,21.035964902665334,40,81,success,28.647562835016288,,
11,Product-mix + seven-factor full factorial design,105,106,4,0,0,0,15,60,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,111470.65403868872,99930.61964724991,92097.13338372702,8,5,8,4,3,4,11540.034391438792,19373.5206549617,11.54804646681321,21.035964902665334,40,81,success,29.473917891969904,,
11,Product-mix + seven-factor full factorial design,106,107,4,0,0,0,15,60,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,111470.65403868872,99930.61964724991,92097.13338372702,8,5,8,4,3,4,11540.034391438792,19373.5206549617,11.54804646681321,21.035964902665334,40,81,success,29.36820943199564,,
11,Product-mix + seven-factor full factorial design,107,108,4,0,0,0,15,60,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,111470.65403868872,99930.61964724991,92097.13338372702,8,5,8,4,3,4,11540.034391438792,19373.5206549617,11.54804646681321,21.035964902665334,40,81,success,28.25799528893549,,
11,Product-mix + seven-factor full factorial design,108,109,4,0,0,0,15,60,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,29.06562167510856,,
11,Product-mix + seven-factor full factorial design,109,110,4,0,0,0,15,60,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,28.62136364192702,,
11,Product-mix + seven-factor full factorial design,110,111,4,0,0,0,15,60,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,29.06010204891209,,
11,Product-mix + seven-factor full factorial design,111,112,4,0,0,0,15,60,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,251819.4729044504,223055.71650663385,215650.590591376,10,6,8,4,3,4,28763.756397816527,36168.8823130744,12.895323575785186,16.771983890185005,40,81,success,29.15385971101932,,
11,Product-mix + seven-factor full factorial design,112,113,4,0,0,0,30,60,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,11.018877436988989,,
11,Product-mix + seven-factor full factorial design,113,114,4,0,0,0,30,60,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,11.329940475989131,,
11,Product-mix + seven-factor full factorial design,114,115,4,0,0,0,30,60,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,10.71524484094698,,
11,Product-mix + seven-factor full factorial design,115,116,4,0,0,0,30,60,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,11.160539653967136,,
11,Product-mix + seven-factor full factorial design,116,117,4,0,0,0,30,60,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,8.893650425947271,,
11,Product-mix + seven-factor full factorial design,117,118,4,0,0,0,30,60,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.284628345980307,,
11,Product-mix + seven-factor full factorial design,118,119,4,0,0,0,30,60,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048442,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.8340558212367,467.4422659683624,0.1217055107760831,0.1135819003287185,40,81,success,9.494871046976186,,
11,Product-mix + seven-factor full factorial design,119,120,4,0,0,0,30,60,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.54972541402094,,
11,Product-mix + seven-factor full factorial design,120,121,4,0,0,0,30,60,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172485,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042072859,565.1861097715155,0.3342072344219298,0.2973958476922133,40,81,success,11.322405193001032,,
11,Product-mix + seven-factor full factorial design,121,122,4,0,0,0,30,60,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,11.42764846899081,,
11,Product-mix + seven-factor full factorial design,122,123,4,0,0,0,30,60,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172485,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042072859,565.1861097715155,0.3342072344219298,0.2973958476922133,40,81,success,11.740611314075068,,
11,Product-mix + seven-factor full factorial design,123,124,4,0,0,0,30,60,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,190610.2436172488,189975.3323130412,190045.05750747697,8,4,8,4,4,4,634.9113042075769,565.1861097718065,0.334207234422083,0.2973958476923665,40,81,success,11.899423084920272,,
11,Product-mix + seven-factor full factorial design,124,125,4,0,0,0,30,60,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,8.920503056026064,,
11,Product-mix + seven-factor full factorial design,125,126,4,0,0,0,30,60,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.637028388096953,,
11,Product-mix + seven-factor full factorial design,126,127,4,0,0,0,30,60,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.244766697054729,,
11,Product-mix + seven-factor full factorial design,127,128,4,0,0,0,30,60,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,412013.8811048446,411513.047049023,411546.4388388759,8,8,8,4,4,4,500.83405582164414,467.4422659687698,0.1217055107761821,0.1135819003288174,40,81,success,9.770706166978924,,
11,Product-mix + seven-factor full factorial design,128,129,3,1,0,0,15,30,10,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,112795.3752005485,104805.16972875706,73542.48022746792,8,6,8,3,3,4,7990.205471791443,39252.894973080576,7.623865781116181,53.37445086386919,40,81,success,13.5868991590105,,
11,Product-mix + seven-factor full factorial design,129,130,3,1,0,0,15,30,10,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,114749.22900355792,104805.16972875706,73542.48022746792,7,6,8,3,3,4,9944.059274800864,41206.74877609,9.488138133392436,56.03121984550554,40,81,success,18.69799450004939,,
11,Product-mix + seven-factor full factorial design,130,131,3,1,0,0,15,30,10,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,112795.3752005485,104805.16972875716,73542.48022746792,8,6,8,3,3,4,7990.205471791327,39252.894973080576,7.623865781116061,53.37445086386919,40,81,success,15.198405163013376,,
11,Product-mix + seven-factor full factorial design,131,132,3,1,0,0,15,30,10,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,114749.22900355792,104805.16972875706,73542.48022746784,7,6,8,3,3,4,9944.059274800864,41206.74877609008,9.488138133392436,56.03121984550573,40,81,success,17.687693206011318,,
11,Product-mix + seven-factor full factorial design,132,133,3,1,0,0,15,30,10,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,216488.4221434752,197470.2626344933,166196.3913151699,9,6,8,3,3,4,19018.159508981887,50292.03082830532,9.630897966740168,30.26060339236428,40,81,success,23.4201575210318,,
11,Product-mix + seven-factor full factorial design,133,134,3,1,0,0,15,30,10,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,216609.2261905499,197470.2626344933,166196.3913151699,9,6,8,3,3,4,19138.96355605658,50412.83487538001,9.692073784031855,30.333290919523403,40,81,success,27.01640481303912,,
11,Product-mix + seven-factor full factorial design,134,135,3,1,0,0,15,30,10,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,216488.4221434752,197470.2626344933,166196.3913151699,9,6,8,3,3,4,19018.159508981887,50292.03082830532,9.630897966740168,30.26060339236428,40,81,success,22.20941507804673,,
11,Product-mix + seven-factor full factorial design,135,136,3,1,0,0,15,30,10,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,216609.2261905499,197470.2626344933,166196.3913151699,9,6,8,3,3,4,19138.96355605658,50412.83487538001,9.692073784031855,30.333290919523403,40,81,success,26.148733695037663,,
11,Product-mix + seven-factor full factorial design,136,137,3,1,0,0,15,30,10,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,159809.9843851662,143177.166673734,111914.47054765395,8,6,8,3,3,4,16632.817711432202,47895.51383751223,11.616948496637288,42.79653346268389,40,81,success,14.759522518026644,,
11,Product-mix + seven-factor full factorial design,137,138,3,1,0,0,15,30,10,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,160595.84252870813,143177.166673734,111914.47054765395,8,6,8,3,3,4,17418.675854974135,48681.371981054166,12.16581963426268,43.49872875494264,40,81,success,21.13465048605576,,
11,Product-mix + seven-factor full factorial design,138,139,3,1,0,0,15,30,10,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,159809.9843851662,143177.166673734,111914.47054765395,8,6,8,3,3,4,16632.817711432202,47895.51383751223,11.616948496637288,42.79653346268389,40,81,success,14.877436492941342,,
11,Product-mix + seven-factor full factorial design,139,140,3,1,0,0,15,30,10,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,160595.8425287083,143177.166673734,111914.47054765395,8,6,8,3,3,4,17418.67585497431,48681.37198105434,12.165819634262805,43.4987287549428,40,81,success,20.95132814510725,,
11,Product-mix + seven-factor full factorial design,140,141,3,1,0,0,15,30,10,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,248475.5095711099,233202.5823254556,204541.28427885775,9,6,8,3,3,4,15272.92724565434,43934.22529225212,6.5492101731273165,21.479392508533955,40,81,success,23.475333789014257,,
